Date,Open,High,Low,Close,Adj Close,Volume
2016-09-07,270.000000,274.100006,266.299988,272.250000,261.464905,3506325
2016-09-08,272.000000,276.500000,272.000000,275.600006,264.682159,3257359
2016-09-09,274.950012,275.500000,270.100006,272.200012,261.416870,2254000
2016-09-12,268.899994,268.899994,256.399994,260.000000,249.700150,4089149
2016-09-14,261.000000,268.000000,256.850006,264.700012,254.213989,5183715
2016-09-15,266.049988,269.750000,262.000000,267.399994,256.806976,2969754
2016-09-16,268.000000,275.000000,267.700012,271.149994,260.408417,5596231
2016-09-19,272.000000,277.700012,269.649994,276.149994,265.210358,3949553
2016-09-20,276.950012,276.950012,267.850006,270.100006,259.400085,4084585
2016-09-21,275.000000,276.000000,268.000000,269.700012,259.015900,5226987
2016-09-22,273.200012,277.399994,271.549988,275.350006,264.442078,4923688
2016-09-23,276.750000,277.700012,273.299988,275.100006,264.201965,3066615
2016-09-26,274.500000,274.500000,268.799988,270.399994,259.688171,2817192
2016-09-27,273.000000,273.700012,263.799988,264.700012,254.213989,3623937
2016-09-28,266.700012,272.000000,262.100006,271.000000,260.264404,4450516
2016-09-29,273.299988,273.700012,254.449997,256.799988,246.626923,7369816
2016-09-30,258.000000,259.799988,249.100006,256.750000,246.578888,8404996
2016-10-03,260.700012,267.500000,259.299988,264.500000,254.021866,3775937
2016-10-04,267.600006,269.799988,263.100006,268.700012,258.055542,3083178
2016-10-05,269.950012,269.950012,264.000000,265.450012,254.934280,2157411
2016-10-06,267.000000,267.600006,261.200012,264.899994,254.406021,3683355
2016-10-07,267.399994,268.200012,262.350006,266.850006,256.278809,3109737
2016-10-10,268.950012,268.950012,263.149994,264.000000,253.541702,4104061
2016-10-13,263.299988,263.299988,248.100006,251.100006,241.152725,5621911
2016-10-14,252.000000,256.200012,251.250000,254.350006,244.273987,2690365
2016-10-17,253.000000,255.050003,249.399994,250.750000,240.816589,1657111
2016-10-18,251.550003,269.000000,251.550003,267.000000,256.422852,4975655
2016-10-19,269.000000,273.399994,262.799988,271.600006,260.840637,4745567
2016-10-20,272.850006,286.399994,268.700012,285.250000,273.949860,7256284
2016-10-21,286.000000,288.250000,281.649994,285.750000,274.430054,4031821
2016-10-24,285.399994,294.899994,283.000000,285.649994,274.334015,7433061
2016-10-25,286.649994,317.000000,280.549988,312.799988,300.408478,20614093
2016-10-26,312.950012,316.500000,299.350006,305.100006,293.013519,11974635
2016-10-27,305.450012,308.799988,299.350006,305.000000,292.917480,6866827
2016-10-28,306.000000,309.700012,302.350006,307.000000,294.838287,6175751
2016-11-01,307.000000,308.000000,301.450012,305.149994,293.061554,5197221
2016-11-02,300.000000,304.149994,297.149994,299.899994,288.019531,4954922
2016-11-03,299.700012,301.899994,287.100006,288.200012,276.782959,5762076
2016-11-04,289.000000,291.850006,284.250000,287.700012,276.302856,6331988
2016-11-07,298.299988,298.299988,290.799988,293.500000,281.873016,4697049
2016-11-08,295.700012,295.700012,286.500000,289.850006,278.367645,4446596
2016-11-09,268.000000,283.000000,260.899994,282.399994,271.212769,7432798
2016-11-10,289.000000,297.149994,286.000000,294.549988,282.881439,4488690
2016-11-11,288.000000,293.000000,272.850006,276.750000,265.786591,4430411
2016-11-15,280.700012,280.700012,258.000000,266.649994,256.086731,4007163
2016-11-16,271.000000,275.000000,260.899994,265.250000,254.742157,3586045
2016-11-17,267.000000,269.399994,262.200012,264.600006,254.117935,2448535
2016-11-18,265.000000,266.299988,256.799988,261.899994,251.524887,2821119
2016-11-21,262.049988,265.000000,245.149994,255.699997,245.570480,4715918
2016-11-22,257.000000,263.200012,257.000000,260.799988,250.468430,4773262
2016-11-23,263.950012,264.700012,258.100006,263.700012,253.253571,4191100
2016-11-24,263.700012,263.700012,256.149994,257.700012,247.491287,4052569
2016-11-25,260.000000,266.000000,255.750000,265.049988,254.550095,3644381
2016-11-28,266.950012,274.500000,264.149994,272.750000,261.945068,5898358
2016-11-29,275.000000,280.000000,267.600006,276.899994,265.930603,4965658
2016-11-30,278.899994,281.899994,276.250000,277.899994,266.891083,4877016
2016-12-01,280.000000,280.350006,271.700012,275.100006,264.201965,2039195
2016-12-02,273.700012,274.399994,264.250000,265.899994,255.366394,2854273
2016-12-05,266.500000,273.399994,263.700012,268.700012,258.055542,4802020
2016-12-06,274.000000,274.500000,270.100006,271.899994,261.128723,3001729
2016-12-07,272.500000,282.899994,272.299988,277.399994,266.410828,3768935
2016-12-08,279.899994,288.299988,279.899994,287.100006,275.726593,4172911
2016-12-09,289.450012,291.299988,284.250000,285.649994,274.334015,3130514
2016-12-12,285.000000,285.450012,279.299988,281.350006,270.204346,1781321
2016-12-13,281.399994,287.200012,278.450012,286.000000,274.670197,2703309
2016-12-14,287.450012,288.350006,282.100006,283.850006,272.605347,2454540
2016-12-15,290.100006,291.649994,283.049988,284.250000,272.989502,4952579
2016-12-16,286.000000,286.000000,279.200012,280.250000,269.147980,3752270
2016-12-19,280.899994,281.000000,275.250000,276.450012,265.498505,2479261
2016-12-20,276.100006,276.100006,268.450012,272.399994,261.608917,1657363
2016-12-21,274.399994,275.649994,270.100006,274.200012,263.337616,2500157
2016-12-22,271.750000,273.500000,261.100006,263.549988,253.109497,2771674
2016-12-23,262.149994,268.500000,259.049988,262.899994,252.485229,3336863
2016-12-26,262.000000,262.000000,257.250000,260.000000,249.700150,2684615
2016-12-27,261.000000,269.649994,258.200012,266.950012,256.374786,5604754
2016-12-28,267.899994,271.850006,267.100006,268.500000,257.863434,3862488
2016-12-29,268.000000,268.100006,262.649994,264.649994,254.165924,4400374
2016-12-30,265.000000,271.149994,264.399994,268.450012,257.815460,3744173
2017-01-02,269.799988,276.899994,267.000000,273.799988,262.953491,2622173
2017-01-03,275.200012,277.700012,272.049988,273.950012,263.097504,2064823
2017-01-04,275.149994,276.899994,272.200012,274.899994,264.009918,2741205
2017-01-05,276.299988,288.899994,275.500000,287.500000,276.110718,5997054
2017-01-06,288.799988,291.799988,285.000000,286.049988,274.718140,5651466
2017-01-09,286.350006,289.000000,282.600006,284.700012,273.421722,2877279
2017-01-10,285.100006,294.700012,285.000000,293.899994,282.257141,5779720
2017-01-11,295.899994,299.750000,294.500000,295.649994,283.937866,3323800
2017-01-12,297.000000,298.850006,289.549988,292.750000,281.152802,3420733
2017-01-13,294.500000,295.149994,290.549988,294.049988,282.401245,1699998
2017-01-16,294.700012,302.950012,292.399994,300.649994,288.739807,3614730
2017-01-17,302.450012,302.450012,292.600006,294.850006,283.169586,2231245
2017-01-18,296.750000,300.549988,290.049988,291.899994,280.336426,2613239
2017-01-19,292.100006,297.500000,292.000000,295.350006,283.649780,2290542
2017-01-20,295.000000,296.350006,283.399994,284.149994,272.893463,3279639
2017-01-23,285.149994,289.350006,284.149994,286.250000,274.910248,2261781
2017-01-24,287.000000,294.950012,286.000000,293.149994,281.536896,1945278
2017-01-25,295.250000,306.100006,294.450012,304.649994,292.581329,4477090
2017-01-27,305.000000,308.950012,302.100006,303.950012,291.909088,3386640
2017-01-30,303.750000,305.850006,301.350006,302.600006,290.612579,2241418
2017-01-31,303.500000,305.950012,292.500000,293.350006,281.729004,3859712
2017-02-01,295.549988,306.000000,293.649994,304.600006,292.533356,3158512
2017-02-02,305.450012,308.600006,301.200012,304.149994,292.101135,3018242
2017-02-03,304.549988,311.250000,301.700012,303.549988,291.524933,3352462
2017-02-06,305.850006,311.000000,302.600006,309.200012,296.951111,2426463
2017-02-07,309.299988,310.399994,301.250000,303.649994,291.620941,1803476
2017-02-08,306.049988,306.899994,299.000000,305.549988,293.445709,1581009
2017-02-09,306.500000,308.100006,300.850006,304.799988,292.725372,2032244
2017-02-10,305.600006,313.700012,305.100006,311.250000,298.919922,5313049
2017-02-13,313.200012,314.799988,304.600006,309.549988,297.287231,2291161
2017-02-14,310.000000,315.899994,305.250000,307.000000,294.838287,6996004
2017-02-15,308.100006,313.500000,297.000000,299.950012,288.067535,4562477
2017-02-16,300.000000,303.000000,294.000000,298.600006,286.771027,2837571
2017-02-17,300.100006,302.500000,295.799988,297.250000,285.474518,2264046
2017-02-20,298.200012,302.899994,296.100006,300.299988,288.403687,1690844
2017-02-21,300.500000,305.399994,298.299988,304.149994,292.101135,2559043
2017-02-22,305.000000,306.500000,297.450012,300.299988,288.403687,3507421
2017-02-23,300.350006,303.399994,295.799988,297.250000,285.474518,6593433
2017-02-27,297.000000,300.700012,295.000000,296.649994,284.898254,2116155
2017-02-28,297.649994,303.350006,296.799988,301.750000,289.796265,2570349
2017-03-01,302.950012,305.000000,301.149994,302.500000,290.516510,1892520
2017-03-02,303.750000,305.700012,292.000000,293.850006,282.209198,2458242
2017-03-03,293.000000,297.399994,291.000000,296.350006,284.610168,2871834
2017-03-06,297.850006,304.899994,296.450012,303.149994,291.140808,1877927
2017-03-07,303.000000,309.399994,301.950012,308.250000,296.038757,4069985
2017-03-08,308.250000,309.000000,300.850006,306.500000,294.358032,2786117
2017-03-09,306.500000,306.500000,299.700012,300.899994,288.979919,2564963
2017-03-10,302.450012,306.000000,297.049988,298.799988,286.963043,2684711
2017-03-14,305.649994,311.200012,304.100006,309.250000,296.999115,5102357
2017-03-15,308.000000,313.799988,308.000000,310.299988,298.007507,4865596
2017-03-16,312.000000,327.350006,311.500000,325.700012,312.797424,7051972
2017-03-17,326.799988,328.899994,321.299988,325.399994,312.509308,6779619
2017-03-20,327.049988,329.799988,324.700012,325.450012,312.557343,4103266
2017-03-21,325.000000,327.299988,320.049988,325.750000,312.845520,2802311
2017-03-22,321.899994,324.799988,319.350006,323.649994,310.828674,2518171
2017-03-23,324.000000,327.000000,322.100006,325.600006,312.701416,3911142
2017-03-24,327.200012,327.799988,321.700012,323.250000,310.444458,4636734
2017-03-27,322.600006,324.000000,317.649994,319.299988,306.650970,2353739
2017-03-28,321.049988,323.000000,319.500000,320.850006,308.139648,1760774
2017-03-29,321.149994,322.000000,316.799988,321.000000,308.283630,4426029
2017-03-30,321.899994,341.899994,320.549988,339.299988,325.858673,9728166
2017-03-31,342.000000,342.700012,336.000000,339.600006,326.146820,3417463
2017-04-03,340.600006,343.899994,338.750000,342.100006,328.547791,2441776
2017-04-05,343.850006,359.250000,343.049988,358.149994,343.961975,5947873
2017-04-06,355.750000,358.600006,351.100006,356.649994,342.521332,3524928
2017-04-07,352.250000,353.350006,345.549988,347.149994,333.397736,4918075
2017-04-10,348.049988,353.850006,346.049988,352.149994,338.199646,2222773
2017-04-11,352.450012,355.850006,330.549988,333.799988,320.576599,9397306
2017-04-12,333.799988,336.600006,323.649994,327.600006,314.622223,8100661
2017-04-13,325.600006,325.600006,318.299988,320.450012,307.755493,5730306
2017-04-17,320.649994,327.200012,317.600006,320.000000,307.323273,4219235
2017-04-18,321.649994,335.250000,318.149994,319.350006,306.699005,9315409
2017-04-19,322.000000,327.649994,319.250000,325.799988,312.893524,4403069
2017-04-20,327.450012,333.200012,324.000000,332.399994,319.231995,4439900
2017-04-21,335.000000,335.000000,324.149994,326.000000,313.085602,2517582
2017-04-24,328.149994,334.200012,327.250000,331.000000,317.887482,5048373
2017-04-25,332.500000,333.100006,326.500000,331.350006,318.223602,4330049
2017-04-26,332.450012,333.899994,318.000000,323.500000,310.684601,4078479
2017-04-27,325.149994,328.899994,321.149994,322.500000,309.724243,2983463
2017-04-28,324.799988,328.450012,321.600006,327.700012,314.718231,1808460
2017-05-02,328.750000,332.899994,326.649994,330.600006,317.503387,4233839
2017-05-03,330.600006,332.299988,323.899994,327.450012,314.478149,3271643
2017-05-04,328.799988,340.399994,328.700012,339.450012,326.002777,6728527
2017-05-05,339.399994,346.450012,336.149994,344.950012,331.284851,8196507
2017-05-08,343.500000,346.700012,338.000000,340.500000,327.011169,2462230
2017-05-09,339.899994,349.399994,335.799988,347.500000,333.733826,3459067
2017-05-10,346.100006,353.000000,346.100006,351.899994,337.959534,3207734
2017-05-11,352.000000,362.549988,350.500000,360.049988,345.786652,4604066
2017-05-12,360.399994,360.399994,353.399994,357.950012,343.769897,2958586
2017-05-15,359.000000,359.750000,350.850006,356.200012,342.089233,1530781
2017-05-16,354.200012,358.149994,351.149994,354.500000,340.456543,1321254
2017-05-17,354.500000,354.799988,347.549988,348.549988,334.742279,1239867
2017-05-18,344.299988,359.549988,342.200012,347.899994,334.118042,3618961
2017-05-19,349.049988,352.500000,345.299988,349.450012,335.606598,1302961
2017-05-22,352.399994,357.399994,350.450012,354.450012,340.408600,2939697
2017-05-23,354.799988,355.600006,328.500000,331.649994,318.511780,6270500
2017-05-24,333.399994,342.950012,328.100006,339.649994,326.194794,8363216
2017-05-25,344.899994,346.250000,331.299988,340.750000,327.251221,5992900
2017-05-26,342.399994,351.000000,339.000000,348.000000,334.214050,2754435
2017-05-29,347.799988,348.350006,325.100006,327.799988,314.814209,3943111
2017-05-30,328.399994,342.899994,327.450012,340.350006,326.867096,3680879
2017-05-31,341.500000,345.750000,336.549988,339.000000,325.570587,12190256
2017-06-01,337.600006,351.950012,337.600006,349.200012,335.366486,3447544
2017-06-02,352.000000,359.399994,350.500000,357.899994,343.721863,3297747
2017-06-05,359.950012,364.500000,355.200012,361.049988,346.747070,2830068
2017-06-06,362.950012,368.750000,357.049988,361.450012,347.131226,5229905
2017-06-07,363.600006,363.950012,357.299988,359.100006,344.874329,5435369
2017-06-08,359.250000,361.850006,350.500000,359.149994,344.922363,4568139
2017-06-09,360.000000,360.600006,350.250000,359.850006,345.594604,7152603
2017-06-12,359.700012,359.700012,353.549988,356.850006,342.713440,4963488
2017-06-13,359.000000,363.149994,355.399994,359.399994,345.162476,5463098
2017-06-14,360.500000,360.899994,356.100006,359.500000,345.258484,6005138
2017-06-15,359.450012,366.399994,357.750000,360.000000,345.738678,3997432
2017-06-16,361.500000,365.100006,356.250000,363.149994,348.763824,5332597
2017-06-19,365.000000,375.600006,365.000000,373.799988,358.992004,7328947
2017-06-20,375.600006,377.700012,370.100006,375.649994,360.768707,4597214
2017-06-21,374.750000,377.200012,367.200012,369.950012,355.294525,2797034
2017-06-22,370.000000,373.799988,367.500000,369.450012,354.814301,1935079
2017-06-23,369.450012,370.500000,361.649994,365.450012,350.972809,3011500
2017-06-27,367.899994,372.799988,365.450012,367.700012,353.133667,2780694
2017-06-28,368.399994,369.649994,363.049988,364.500000,350.060425,2394375
2017-06-29,366.950012,368.700012,362.350006,364.500000,350.060425,3343365
2017-06-30,364.000000,365.799988,360.549988,363.049988,348.667816,1386974
2017-07-03,364.899994,370.600006,359.500000,368.000000,353.421722,2171316
2017-07-04,368.500000,375.700012,368.000000,371.700012,356.975189,4186188
2017-07-05,374.500000,374.500000,371.850006,372.899994,358.127625,1422559
2017-07-06,373.899994,375.649994,371.500000,373.049988,358.271698,2318749
2017-07-07,372.100006,374.950012,370.000000,371.600006,356.879181,3077926
2017-07-10,374.750000,376.799988,372.350006,374.950012,360.096436,860121
2017-07-11,376.000000,376.850006,371.700012,372.700012,357.935516,2646484
2017-07-12,372.250000,375.299988,371.649994,373.850006,359.040039,2035281
2017-07-13,375.799988,377.899994,372.250000,375.950012,361.056854,2956936
2017-07-14,375.950012,378.450012,374.450012,375.600006,360.720642,1737806
2017-07-17,373.850006,383.700012,373.850006,381.250000,366.146851,4784990
2017-07-18,379.500000,384.100006,378.450012,381.899994,366.771088,3927479
2017-07-19,380.500000,383.799988,377.299988,381.049988,365.954773,4847964
2017-07-20,382.000000,382.500000,377.049988,380.000000,364.946381,4490409
2017-07-21,381.000000,382.700012,378.600006,381.899994,366.771088,6613707
2017-07-24,383.500000,390.350006,381.100006,388.450012,373.061615,4777031
2017-07-25,390.100006,393.399994,385.149994,390.750000,375.270508,3297724
2017-07-26,392.700012,394.350006,388.000000,393.049988,377.479370,3243876
2017-07-27,394.250000,394.850006,390.750000,392.500000,376.951202,2847871
2017-07-28,391.500000,398.450012,390.000000,395.750000,380.072449,3203051
2017-07-31,396.000000,398.000000,393.399994,395.899994,381.469574,1581010
2017-08-01,397.450012,405.299988,396.450012,404.000000,389.274353,3391013
2017-08-02,405.000000,413.500000,402.649994,411.250000,396.260101,2997197
2017-08-03,411.899994,411.899994,402.649994,407.350006,392.502258,2541125
2017-08-04,406.000000,410.399994,403.100006,406.649994,391.827759,2770532
2017-08-07,411.799988,421.500000,408.500000,414.250000,399.150696,3863466
2017-08-08,414.950012,418.799988,410.149994,414.799988,399.680695,2154068
2017-08-09,411.600006,417.500000,395.000000,397.250000,382.770355,3603960
2017-08-10,393.000000,396.899994,381.200012,385.649994,371.593201,3177276
2017-08-11,380.250000,385.450012,379.049988,382.750000,368.798889,6480493
2017-08-14,385.000000,405.799988,385.000000,396.200012,381.758667,2746774
2017-08-16,398.200012,404.899994,392.250000,397.549988,383.059418,2644234
2017-08-17,398.549988,401.399994,388.049988,389.299988,375.110199,2502761
2017-08-18,389.000000,390.799988,383.299988,386.200012,372.123199,2554849
2017-08-21,387.049988,388.700012,374.649994,375.950012,362.246796,1999552
2017-08-22,377.850006,381.799988,369.649994,375.649994,361.957703,3245723
2017-08-23,378.100006,386.200012,378.100006,385.000000,370.966919,3003871
2017-08-24,386.950012,387.649994,379.000000,380.049988,366.197327,2507753
2017-08-28,382.000000,389.850006,380.500000,387.500000,373.375793,3245331
2017-08-29,387.850006,387.850006,378.299988,383.299988,369.328827,3419877
2017-08-30,386.000000,392.399994,385.049988,389.750000,375.543762,2979277
2017-08-31,391.399994,397.700012,388.399994,392.950012,378.627167,2775034
2017-09-01,394.950012,396.500000,391.700012,394.899994,380.506012,1511368
2017-09-04,396.000000,396.000000,380.299988,384.850006,370.822388,2425859
2017-09-05,384.250000,393.000000,382.149994,390.299988,376.073700,2363336
2017-09-06,388.899994,388.899994,384.399994,385.049988,371.015076,1825546
2017-09-07,386.700012,390.899994,385.500000,387.700012,373.568451,1832093
2017-09-08,389.100006,391.600006,382.649994,385.899994,371.834076,1858507
2017-09-11,387.500000,390.399994,384.299988,385.350006,371.304138,2402644
2017-09-12,387.149994,390.000000,385.000000,389.049988,374.869293,2576054
2017-09-13,390.049988,394.799988,386.049988,390.000000,375.784668,2116076
2017-09-14,390.850006,405.600006,390.200012,403.100006,388.407196,5052114
2017-09-15,405.399994,409.750000,403.250000,405.149994,390.382416,6452962
2017-09-18,406.899994,408.200012,397.700012,404.700012,389.948853,3698399
2017-09-19,405.500000,408.500000,402.100006,406.899994,392.068634,4105917
2017-09-20,408.100006,412.850006,406.049988,409.700012,394.766632,5238339
2017-09-21,407.000000,414.700012,406.000000,410.200012,395.248352,4319190
2017-09-22,409.000000,409.500000,398.600006,401.200012,386.576447,4371220
2017-09-25,400.100006,401.149994,383.000000,388.649994,374.483856,4413073
2017-09-26,386.200012,394.250000,386.200012,390.549988,376.314606,3115143
2017-09-27,392.600006,392.600006,370.450012,372.549988,358.970673,3009736
2017-09-28,372.549988,375.000000,363.700012,372.049988,358.488922,3785886
2017-09-29,374.399994,378.200012,372.250000,376.750000,363.017609,2109890
2017-10-03,377.549988,385.799988,375.100006,383.700012,369.714294,3673873
2017-10-04,383.899994,389.500000,379.149994,387.649994,373.520325,2084250
2017-10-05,388.000000,389.149994,384.200012,385.899994,371.834076,1853539
2017-10-06,388.399994,392.299988,387.250000,389.250000,375.062012,3006087
2017-10-09,388.000000,395.700012,382.100006,393.700012,379.349792,4359490
2017-10-10,394.950012,398.350006,390.200012,396.850006,382.385010,4067875
2017-10-11,398.500000,401.250000,394.000000,396.950012,382.481354,5121486
2017-10-12,397.100006,406.350006,392.750000,403.700012,388.985291,4202243
2017-10-13,406.500000,409.500000,400.450012,408.200012,393.321259,3245961
2017-10-16,409.100006,410.799988,403.649994,406.799988,391.972260,4209209
2017-10-17,406.450012,408.250000,402.700012,406.850006,392.020477,3291749
2017-10-18,407.100006,407.100006,402.350006,406.899994,392.068634,3641132
2017-10-19,405.000000,406.299988,397.000000,401.399994,386.769135,137226
2017-10-23,403.200012,412.950012,400.049988,407.049988,392.213165,4555429
2017-10-24,407.049988,408.750000,402.600006,406.200012,391.394226,3406694
2017-10-25,408.799988,417.649994,405.200012,415.450012,400.306976,2475241
2017-10-26,416.000000,419.350006,409.549988,414.299988,399.198944,1542452
2017-10-27,416.500000,439.000000,414.399994,432.049988,416.301941,5306544
2017-10-30,436.500000,436.500000,427.799988,429.799988,414.133972,1465328
2017-10-31,430.250000,432.950012,425.600006,430.350006,414.663879,3418248
2017-11-01,432.000000,437.450012,429.350006,433.100006,417.313660,3931939
2017-11-02,433.000000,439.799988,428.299988,437.250000,421.312408,3075833
2017-11-03,438.649994,440.799988,432.750000,434.850006,418.999908,3097775
2017-11-06,434.000000,443.299988,430.649994,437.549988,421.601440,4541407
2017-11-07,437.500000,439.750000,428.299988,431.549988,415.820160,3989010
2017-11-08,433.000000,436.700012,427.149994,429.700012,414.037598,2723792
2017-11-09,430.600006,437.250000,428.250000,433.399994,417.602753,3478532
2017-11-10,435.450012,435.450012,426.100006,432.049988,416.301941,1506241
2017-11-13,433.000000,433.549988,411.399994,413.350006,398.283569,4344820
2017-11-14,413.350006,417.850006,406.700012,410.750000,395.778351,2326922
2017-11-15,410.000000,414.250000,403.649994,407.100006,392.261353,1849192
2017-11-16,408.000000,410.600006,395.000000,397.200012,382.722260,5321941
2017-11-17,401.000000,405.000000,396.000000,400.950012,386.335541,6515843
2017-11-20,400.950012,405.899994,397.100006,398.600006,384.071198,4437937
2017-11-21,399.299988,405.850006,399.299988,400.799988,386.191010,5418727
2017-11-22,402.500000,416.649994,401.649994,414.500000,399.391663,5170814
2017-11-23,415.299988,415.299988,402.549988,407.100006,392.261353,3903036
2017-11-24,411.000000,411.000000,401.850006,404.600006,389.852448,1374660
2017-11-27,404.500000,404.500000,398.000000,399.500000,384.938354,2993007
2017-11-28,399.600006,403.649994,395.200012,396.950012,382.481354,6013556
2017-11-29,397.600006,405.600006,395.049988,403.450012,388.744415,5205458
2017-11-30,401.350006,401.350006,396.000000,398.000000,383.493011,5552149
2017-12-01,400.899994,404.799988,382.049988,386.750000,372.653107,1836997
2017-12-04,386.750000,389.200012,377.350006,388.149994,374.002075,3650818
2017-12-05,388.149994,389.250000,379.049988,388.850006,374.676575,5100915
2017-12-06,386.399994,388.899994,382.600006,385.750000,371.689606,4212760
2017-12-07,387.049988,391.000000,384.299988,389.700012,375.495605,6934180
2017-12-08,391.500000,396.899994,391.200012,393.399994,379.060699,3282945
2017-12-11,396.000000,396.000000,384.500000,391.750000,377.470856,3457130
2017-12-12,391.500000,405.600006,389.500000,402.500000,387.829041,6686699
2017-12-13,401.799988,402.250000,391.899994,394.000000,379.638824,5035855
2017-12-14,397.549988,398.899994,386.200012,395.100006,380.698761,3587939
2017-12-15,405.700012,408.000000,400.100006,401.350006,386.720978,4643671
2017-12-18,395.799988,414.500000,374.049988,404.600006,389.852448,9127457
2017-12-19,405.000000,409.350006,400.950012,405.799988,391.008728,2700184
2017-12-20,404.000000,408.149994,400.549988,404.399994,389.659760,4228842
2017-12-21,405.000000,408.350006,401.000000,402.299988,387.636292,3336146
2017-12-22,403.000000,409.450012,399.200012,402.149994,387.491791,2449944
2017-12-26,403.750000,405.850006,400.200012,404.549988,389.804321,3466595
2017-12-27,405.950012,407.000000,400.700012,404.200012,389.467102,4355090
2017-12-28,404.200012,404.899994,397.549988,398.700012,384.167572,4180605
2017-12-29,401.149994,407.149994,399.299988,405.649994,390.864197,3574054
2018-01-01,406.700012,407.700012,398.049988,399.649994,385.082886,2701537
2018-01-02,403.450012,403.450012,395.000000,397.399994,382.914917,1322980
2018-01-03,398.100006,410.899994,397.450012,407.649994,392.791321,4679468
2018-01-04,408.700012,410.700012,406.049988,409.850006,394.911163,1990506
2018-01-05,411.899994,426.950012,410.200012,423.799988,408.352631,5448214
2018-01-08,424.000000,427.500000,421.100006,422.899994,407.485474,3447843
2018-01-09,422.899994,425.549988,419.200012,421.100006,405.751099,2509904
2018-01-10,422.000000,427.899994,418.750000,423.450012,408.015442,4253925
2018-01-11,423.000000,430.649994,421.000000,425.500000,409.990692,4415043
2018-01-12,425.850006,428.350006,411.549988,423.299988,407.870880,2581486
2018-01-15,425.549988,427.899994,419.500000,420.600006,405.269287,1599208
2018-01-16,421.500000,428.250000,418.450012,423.549988,408.111725,2318100
2018-01-17,424.250000,436.000000,422.750000,433.399994,417.602753,6715953
2018-01-18,437.950012,438.149994,409.350006,416.250000,401.077881,8794103
2018-01-19,418.799988,435.450012,418.799988,433.450012,417.650940,7588904
2018-01-22,434.000000,443.350006,432.549988,438.049988,422.083191,7092514
2018-01-23,438.049988,442.000000,433.000000,438.399994,422.420502,4659591
2018-01-24,437.000000,452.350006,429.100006,448.750000,432.393219,5201505
2018-01-25,450.000000,450.000000,434.799988,436.500000,420.589752,6792843
2018-01-29,436.500000,442.350006,432.000000,436.649994,420.734253,2126497
2018-01-30,435.000000,436.149994,426.799988,428.250000,412.640442,2389618
2018-01-31,428.000000,435.500000,424.500000,428.850006,413.218567,2734628
2018-02-01,431.000000,433.000000,414.450012,428.750000,413.122253,1681704
2018-02-02,424.500000,426.200012,412.000000,417.950012,402.715912,4265914
2018-02-05,408.000000,413.000000,406.299988,408.200012,393.321259,2936554
2018-02-06,395.000000,410.350006,387.000000,404.799988,390.045197,2963450
2018-02-07,414.399994,414.399994,404.149994,407.000000,392.164978,2592845
2018-02-08,408.250000,416.149994,401.100006,405.100006,390.334290,2952821
2018-02-09,400.000000,401.600006,394.000000,399.000000,384.456604,2936187
2018-02-12,403.750000,406.149994,400.000000,403.350006,388.648041,1249277
2018-02-14,405.000000,416.799988,405.000000,413.000000,397.946289,3001847
2018-02-15,421.500000,424.000000,409.549988,411.700012,396.693726,3293138
2018-02-16,414.000000,415.600006,402.350006,405.450012,390.671509,1740283
2018-02-19,407.500000,407.500000,388.649994,393.850006,379.494324,2140756
2018-02-20,394.000000,398.000000,387.200012,394.899994,380.506012,2045167
2018-02-21,396.500000,398.750000,389.750000,395.600006,381.180511,1800533
2018-02-22,395.000000,406.200012,392.750000,404.000000,389.274353,4726021
2018-02-23,405.100006,409.250000,402.000000,406.500000,391.683258,1953157
2018-02-26,407.500000,417.000000,407.500000,415.049988,399.921600,2299169
2018-02-27,417.000000,417.000000,409.649994,410.450012,395.489288,1334518
2018-02-28,410.000000,412.350006,403.100006,408.350006,393.465851,2823115
2018-03-01,408.350006,413.750000,405.000000,406.100006,391.297821,1216685
2018-03-05,404.950012,411.450012,400.100006,403.950012,389.226196,3665892
2018-03-06,406.700012,413.750000,395.149994,405.250000,390.478790,3321338
2018-03-07,398.950012,398.950012,372.250000,376.950012,363.210327,6951930
2018-03-08,379.000000,393.000000,369.700012,387.950012,373.809387,11040375
2018-03-09,392.000000,393.649994,373.799988,377.899994,364.125702,5352078
2018-03-12,382.000000,389.200012,377.000000,386.600006,372.508545,3693431
2018-03-13,387.000000,391.399994,381.149994,385.200012,371.159607,2175696
2018-03-14,383.100006,384.750000,376.850006,382.100006,368.172607,3616289
2018-03-15,383.600006,386.399994,380.299988,382.149994,368.220825,1818766
2018-03-16,377.899994,382.250000,367.450012,370.500000,356.995453,4972566
2018-03-19,370.000000,371.500000,355.250000,364.299988,351.021423,5253759
2018-03-20,364.299988,371.799988,360.149994,370.000000,356.513672,1780257
2018-03-21,372.899994,373.750000,362.299988,363.700012,350.443298,2296120
2018-03-22,365.000000,365.000000,354.100006,358.250000,345.191925,3443184
2018-03-23,355.000000,367.000000,350.450012,362.399994,349.190674,4518979
2018-03-26,364.399994,368.700012,351.500000,365.149994,351.840424,3884338
2018-03-27,368.149994,369.399994,361.899994,365.500000,352.177673,2631162
2018-03-28,364.500000,364.500000,351.049988,354.100006,341.193176,4766456
2018-04-02,356.000000,371.899994,356.000000,369.700012,356.224579,2978988
2018-04-03,368.500000,371.000000,362.700012,366.399994,353.044830,2679172
